id,slug,subdomain,custom_domain,name,site,phone,phone_carrier_type,category,street,city,postal_code,state,latitude,longitude,rating,reviews,photos_count,working_hours,about,logo,verified,place_id,location_link,location_reviews_link,email_1,email_1_validator_status,email_1_full_name,facebook,instagram,extras,created_at,updated_at
4e96b859-580e-4fda-b18c-0e225975c8d4,mannings-hvac-repairs-llc,,,"Manning's HVAC & Repairs, LLC",,+1 901-500-3282,mobile,HVAC contractor,,,,,35.1290765,-89.9431705,5,6,25,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""7:30AM-5PM""}","{""Service options"": {""Online estimates"": false}}",https://lh6.googleusercontent.com/-i5yqfbWs5K4/AAAAAAAAAAI/AAAAAAAAAAA/Wm347hJOqlw/s44-p-k-no-ns-nd/photo.jpg,true,ChIJSchrH2F91YcR6mlleeGHamI,"https://www.google.com/maps/place/Manning%27s+HVAC+%26+Repairs%2C+LLC/@35.1290765,-89.9431705,14z/data=!4m8!1m2!2m1!1sManning%27s+HVAC+%26+Repairs%2C+LLC!3m4!1s0x87d57d611f6bc849:0x626a87e1796569ea!8m2!3d35.1290765!4d-89.9431705","https://www.google.com/maps/place/Manning%27s+HVAC+%26+Repairs%2C+LLC/@35.1290765,-89.9431705,13.99z/data=!4m16!1m7!3m6!1s0x87d57d611f6bc849:0x626a87e1796569ea!2sManning%27s+HVAC+%26+Repairs%2C+LLC!8m2!3d35.1290765!4d-89.9431705!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d57d611f6bc849:0x626a87e1796569ea!8m2!3d35.1290765!4d-89.9431705!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",terrymanning40@yahoo.com,RECEIVING,,https://www.facebook.com/people/Mannings-Hvac-Repairs-LLC/100057277786735/,,"{""h3"":""892659a2eb7ffff"",""cid"":""7091629965722348010"",""kgmid"":""/g/11q1pflfm7"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": false}}"",""query"":""hvac contractor, 72364, Marion, AR, US"",""phone_1"":""19015003282"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""101294828410524168082"",""subtypes"":""HVAC contractor, Service establishment"",""google_id"":""0x87d57d611f6bc849:0x626a87e1796569ea"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""T-Mobile USA Inc."",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
39cd4dbb-bfba-457c-a69b-75d0a2c52bf2,allweather-climate-control,,,AllWeather Climate Control,,+1 870-897-5123,mobile,HVAC contractor,,,,,35.8209896,-90.66946,5,6,9,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",{},https://lh6.googleusercontent.com/-14GVAVQnu3I/AAAAAAAAAAI/AAAAAAAAAAA/qUoH4nNdh94/s44-p-k-no-ns-nd/photo.jpg,true,ChIJ9YNv6A5xMAUR6EFVdbU4Odc,"https://www.google.com/maps/place/AllWeather+Climate+Control/@35.8209896,-90.66946,14z/data=!4m8!1m2!2m1!1sAllWeather+Climate+Control!3m4!1s0x530710ee86f83f5:0xd73938b5755541e8!8m2!3d35.8209896!4d-90.66946","https://www.google.com/maps/place/AllWeather+Climate+Control/@35.8209896,-90.66946,13.99z/data=!4m16!1m7!3m6!1s0x530710ee86f83f5:0xd73938b5755541e8!2sAllWeather+Climate+Control!8m2!3d35.8209896!4d-90.66946!16s%2Fg%2F11ckvg1dmb!3m7!1s0x530710ee86f83f5:0xd73938b5755541e8!8m2!3d35.8209896!4d-90.66946!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,,"{""h3"":""89265d6855bffff"",""cid"":""15508489143835771368"",""kgmid"":""/g/11wy438yt4"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 72377, Rivervale, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""105286776118911399444"",""subtypes"":""HVAC contractor, Service establishment"",""google_id"":""0x530710ee86f83f5:0xd73938b5755541e8"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
66ea305f-c2fe-43f0-8ae2-a2f4433859c1,lynn-heat-air-co-llc,,,Lynn Heat & Air Co. Llc,,+1 870-761-1860,mobile,HVAC contractor,,,,,34.7520156,-92.129428,5,6,6,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",{},https://lh4.googleusercontent.com/-qjAJsaBsOHs/AAAAAAAAAAI/AAAAAAAAAAA/3BnL5GPpsuE/s44-p-k-no-ns-nd/photo.jpg,true,ChIJgXKpir8y1IcRAPnrYI2TGxg,"https://www.google.com/maps/place/Lynn+Heat+%26+Air+Co.+Llc/@34.7520156,-92.12942799999999,14z/data=!4m8!1m2!2m1!1sLynn+Heat+%26+Air+Co.+Llc!3m4!1s0x87d432bf8aa97281:0x181b938d60ebf900!8m2!3d34.7520156!4d-92.12942799999999","https://www.google.com/maps/place/Lynn+Heat+%26+Air+Co.+Llc/@34.7520156,-92.12942799999999,13.99z/data=!4m16!1m7!3m6!1s0x87d432bf8aa97281:0x181b938d60ebf900!2sLynn+Heat+%26+Air+Co.+Llc!8m2!3d34.7520156!4d-92.12942799999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d432bf8aa97281:0x181b938d60ebf900!8m2!3d34.7520156!4d-92.12942799999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,,"{""h3"":""89265b4717bffff"",""cid"":""1737144316707207424"",""kgmid"":""/g/11gfn_vjn9"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 72391, West Ridge, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""105689849072368061763"",""subtypes"":""HVAC contractor, Service establishment"",""google_id"":""0x87d432bf8aa97281:0x181b938d60ebf900"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
428fe853-5453-4c3a-9055-77a85e3369a1,shuburte-electric-and-hvac-inc,,,Shuburte Electric and HVAC inc.,https://shuburteelectric-hvacinc.com/,+1 870-219-8734,mobile,Electrician,418 Main St,Bay,72411,Arkansas,35.7446561,-90.5638677,5,6,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",{},https://lh6.googleusercontent.com/-ksZRFNPEjhs/AAAAAAAAAAI/AAAAAAAAAAA/pX39Hr38vfc/s44-p-k-no-ns-nd/photo.jpg,true,ChIJvzv1B__T1YcRgvsB4rAa7n8,"https://www.google.com/maps/place/Shuburte+Electric+and+HVAC+inc./@35.7446561,-90.5638677,14z/data=!4m8!1m2!2m1!1sShuburte+Electric+and+HVAC+inc.!3m4!1s0x87d5d3ff07f53bbf:0x7fee1ab0e201fb82!8m2!3d35.7446561!4d-90.5638677","https://www.google.com/maps/place/Shuburte+Electric+and+HVAC+inc./@35.7446561,-90.5638677,13.99z/data=!4m16!1m7!3m6!1s0x87d5d3ff07f53bbf:0x7fee1ab0e201fb82!2sShuburte+Electric+and+HVAC+inc.!8m2!3d35.7446561!4d-90.5638677!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d5d3ff07f53bbf:0x7fee1ab0e201fb82!8m2!3d35.7446561!4d-90.5638677!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",contact@sansoxygen.com,RECEIVING,,,,"{""h3"":""89265d6f153ffff"",""cid"":""9218334834282331010"",""kgmid"":""/g/11lzjxwcjc"",""type"":""Air conditioning contractor"",""about"":""{}"",""query"":""hvac contractor, 72391, West Ridge, AR, US"",""phone_1"":""18702198734"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""107647250206540535200"",""subtypes"":""Air conditioning contractor, Electrician, Air conditioning repair service, Heating contractor"",""google_id"":""0x87d5d3ff07f53bbf:0x7fee1ab0e201fb82"",""time_zone"":""America/Chicago"",""website_title"":""Shuburte Electric-Hvac Inc"",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
6bef6f8a-0697-4340-88bc-35ace73a790c,tounsand-heating-and-cooling-llc,,,"Tounsand Heating And Cooling, LLC",https://www.tounsandheatingandcooling.com/,+1 870-530-4681,mobile,HVAC contractor,,,,,35.8405945,-90.7059749,5,6,48,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",{},https://lh6.googleusercontent.com/-D30melc8lfg/AAAAAAAAAAI/AAAAAAAAAAA/3dcaVZKFAcQ/s44-p-k-no-ns-nd/photo.jpg,true,ChIJPUHlqFCB1ocRMV-mNP_B0s8,"https://www.google.com/maps/place/Tounsand+Heating+And+Cooling%2C+LLC/@35.8405945,-90.7059749,14z/data=!4m8!1m2!2m1!1sTounsand+Heating+And+Cooling%2C+LLC!3m4!1s0x87d68150a8e5413d:0xcfd2c1ff34a65f31!8m2!3d35.8405945!4d-90.7059749","https://www.google.com/maps/place/Tounsand+Heating+And+Cooling%2C+LLC/@35.8405945,-90.7059749,13.99z/data=!4m16!1m7!3m6!1s0x87d68150a8e5413d:0xcfd2c1ff34a65f31!2sTounsand+Heating+And+Cooling%2C+LLC!8m2!3d35.8405945!4d-90.7059749!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d68150a8e5413d:0xcfd2c1ff34a65f31!8m2!3d35.8405945!4d-90.7059749!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",haroldtounsand@gmail.com,RECEIVING,,,,"{""h3"":""89265d686d3ffff"",""cid"":""14975245012804460337"",""kgmid"":""/g/11fqqdhj2b"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 72401, Jonesboro, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""111929735854307420100"",""subtypes"":""HVAC contractor, Service establishment, Heating contractor"",""google_id"":""0x87d68150a8e5413d:0xcfd2c1ff34a65f31"",""time_zone"":""America/Chicago"",""website_title"":""Tounsand Heating And Cooling, LLC, Air Conditioner & Furnace Repair & Service | Jonesboro, AR 72401"",""website_description"":""Serving Jonesboro,  AR area. We specialize in HVAC service, repair and maintenance of Trane furnaces, AC (A/C), heat pumps, ductless, geothermal for people near me"",""site_company_insights_name"":""Tounsandheatingandcooling"",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
dd4f9f02-a052-447d-8a54-447ae6723b15,mclemore-heating-and-cooling-llc,,,McLemore Heating and Cooling LLC,http://mclemoreheatandair.com/,+1 870-476-5753,mobile,Air conditioning contractor,,,,,36.106078,-90.4798444,5,6,0,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",{},https://lh4.googleusercontent.com/-cCoaLyZm6no/AAAAAAAAAAI/AAAAAAAAAAA/0q9TU3FmW4c/s44-p-k-no-ns-nd/photo.jpg,true,ChIJU6TwYl8HwogRv5uvSd0zEqk,"https://www.google.com/maps/place/McLemore+Heating+and+Cooling+LLC/@36.106078,-90.47984439999999,14z/data=!4m8!1m2!2m1!1sMcLemore+Heating+and+Cooling+LLC!3m4!1s0x88c2075f62f0a453:0xa91233dd49af9bbf!8m2!3d36.106078!4d-90.47984439999999","https://www.google.com/maps/place/McLemore+Heating+and+Cooling+LLC/@36.106078,-90.47984439999999,13.99z/data=!4m16!1m7!3m6!1s0x88c2075f62f0a453:0xa91233dd49af9bbf!2sMcLemore+Heating+and+Cooling+LLC!8m2!3d36.106078!4d-90.47984439999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88c2075f62f0a453:0xa91233dd49af9bbf!8m2!3d36.106078!4d-90.47984439999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,,"{""h3"":""89265d09ab7ffff"",""cid"":""12182856967507647423"",""kgmid"":""/g/11wv9ryrgw"",""type"":""Air conditioning contractor"",""about"":""{}"",""query"":""hvac contractor, 72436, Lafe, AR, US"",""phone_1"":""8704765753"",""phone_2"":""8005710558"",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""114091577756281970175"",""subtypes"":""Air conditioning contractor, Service establishment"",""google_id"":""0x88c2075f62f0a453:0xa91233dd49af9bbf"",""time_zone"":""America/Chicago"",""website_title"":""McLemore Heating and Cooling - Locally Trusted HVAC Service in Greene, Craighead, Mississippi, Clay, Dunklin"",""website_description"":""We are a full service heating and air conditioning company that provides expert Paragould  furnace repairs, maintenance and new furnace insta..."",""site_company_insights_name"":""mclemoreheatandair.com"",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
386d225d-f298-4860-9e5b-8864e680c4df,hometown-heating-and-cooling,,,Hometown Heating and Cooling,,+1 870-834-2334,mobile,HVAC contractor,"691 E Main St, Main St 104 W",Melbourne,72556,AR,36.0588629,-91.8947944,4.8,6,2,"{""Monday"": ""6AM-5PM"", ""Tuesday"": ""6AM-5PM"", ""Wednesday"": ""6AM-5PM"", ""Thursday"": ""6AM-5PM"", ""Friday"": ""6AM-5PM"", ""Saturday"": ""6AM-5PM"", ""Sunday"": ""6AM-5PM""}","{""Service options"": {""Online estimates"": true, ""Onsite services"": true}, ""Offerings"": {""Repair services"": true}}",https://lh3.googleusercontent.com/-GeWKIJxYaV0/AAAAAAAAAAI/AAAAAAAAAAA/H7B4sY54Bno/s44-p-k-no-ns-nd/photo.jpg,true,ChIJL5FSZbmD0YcRR3NkHMiX6ZM,"https://www.google.com/maps/place/Hometown+Heating+and+Cooling/@36.0588629,-91.8947944,14z/data=!4m8!1m2!2m1!1sHometown+Heating+and+Cooling!3m4!1s0x87d183b96552912f:0x93e997c81c647347!8m2!3d36.0588629!4d-91.8947944","https://www.google.com/maps/place/Hometown+Heating+and+Cooling/@36.0588629,-91.8947944,13.99z/data=!4m16!1m7!3m6!1s0x87d183b96552912f:0x93e997c81c647347!2sHometown+Heating+and+Cooling!8m2!3d36.0588629!4d-91.8947944!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d183b96552912f:0x93e997c81c647347!8m2!3d36.0588629!4d-91.8947944!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,,"{""h3"":""892658528a7ffff"",""cid"":""10658216878874587975"",""kgmid"":""/g/11s4zmc1wp"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": true, \""Onsite services\"": true}, \""Offerings\"": {\""Repair services\"": true}}"",""query"":""hvac contractor, 72556, Melbourne, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""107818728891505400668"",""subtypes"":""HVAC contractor"",""google_id"":""0x87d183b96552912f:0x93e997c81c647347"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":""Jason C Crosby"",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
ed296e40-d271-4d23-8776-ab2fb1d8d303,mills-heat-and-air-nwa,,,Mills Heat and Air NWA,,+1 479-412-0591,,HVAC contractor,,,,,36.3054386,-94.297999,5,7,3,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",{},https://lh6.googleusercontent.com/-B8davR8M0ys/AAAAAAAAAAI/AAAAAAAAAAA/iepOfk55pGo/s44-p-k-no-ns-nd/photo.jpg,true,ChIJXSmXAVXg_4IR6XVzj4QyQhI,"https://www.google.com/maps/place/Mills+Heat+and+Air+NWA/@36.305438599999995,-94.29799899999999,14z/data=!4m8!1m2!2m1!1sMills+Heat+and+Air+NWA!3m4!1s0x82ffe0550197295d:0x124232848f7375e9!8m2!3d36.305438599999995!4d-94.29799899999999","https://www.google.com/maps/place/Mills+Heat+and+Air+NWA/@36.305438599999995,-94.29799899999999,13.99z/data=!4m16!1m7!3m6!1s0x82ffe0550197295d:0x124232848f7375e9!2sMills+Heat+and+Air+NWA!8m2!3d36.305438599999995!4d-94.29799899999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x82ffe0550197295d:0x124232848f7375e9!8m2!3d36.305438599999995!4d-94.29799899999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,,"{""h3"":""8926ed401b3ffff"",""cid"":""1315669586069386729"",""kgmid"":""/g/11l6gypff5"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 72704, Fayetteville, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""106218867110366071654"",""subtypes"":""HVAC contractor, Air conditioning contractor, Air conditioning repair service, Service establishment, Furnace repair service, Heating contractor"",""google_id"":""0x82ffe0550197295d:0x124232848f7375e9"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":""Thomas M Mills"",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":"""",""phone_phones_enricher_carrier_type"":"""",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
92e69622-a262-4abe-9879-56418413caf0,safe-ice,,,Safe Ice,http://www.safeice.com/,+1 501-912-2950,mobile,Cleaning service,11415 Huron Ln,Little Rock,72221,Arkansas,34.7658827,-92.4006771,4.4,7,13,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","{""Service options"": {""Online estimates"": false, ""Onsite services"": false}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}}",https://lh6.googleusercontent.com/-v3K6SOdZyG0/AAAAAAAAAAI/AAAAAAAAAAA/vUeyZhCoiPA/s44-p-k-no-ns-nd/photo.jpg,true,ChIJxQ5jWUeh0ocRfmxkIjsC0xQ,"https://www.google.com/maps/place/Safe+Ice/@34.7658827,-92.4006771,14z/data=!4m8!1m2!2m1!1sSafe+Ice!3m4!1s0x87d2a14759630ec5:0x14d3023b22646c7e!8m2!3d34.7658827!4d-92.4006771","https://www.google.com/maps/place/Safe+Ice/@34.7658827,-92.4006771,13.99z/data=!4m16!1m7!3m6!1s0x87d2a14759630ec5:0x14d3023b22646c7e!2sSafe+Ice!8m2!3d34.7658827!4d-92.4006771!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d2a14759630ec5:0x14d3023b22646c7e!8m2!3d34.7658827!4d-92.4006771!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",fred@safeice.com,INVALID,Fred Mcallen,https://www.facebook.com/SafeIceAR,,"{""h3"":""89265b481bbffff"",""cid"":""1500545553847839870"",""kgmid"":""/g/11xvlfv0q"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": false, \""Onsite services\"": false}, \""Accessibility\"": {\""Wheelchair accessible parking lot\"": true}}"",""query"":""hvac contractor, 72118, North Little Rock, AR, US"",""phone_1"":""15019122950"",""phone_2"":"""",""phone_3"":""1200"",""twitter"":""https://twitter.com/SafeIceAR"",""youtube"":"""",""owner_id"":""116581325659142276634"",""subtypes"":""HVAC contractor, Cleaning service"",""google_id"":""0x87d2a14759630ec5:0x14d3023b22646c7e"",""time_zone"":""America/Chicago"",""website_title"":""Safe Ice | Ice Machine Cleaning Service"",""website_description"":""All ice machines grow mold. We remove it. Look for the Safe Ice Certified Location decal across Central Arkansas for mold free ice!"",""site_company_insights_name"":""Safe Ice"",""site_company_insights_phone"":""5019122950"",""phone_whitepages_phones_name"":""Fred Alexander Mcallen"",""site_company_insights_country"":""United States"",""phone_phones_enricher_carrier_name"":""CELLCO PARTNERSHIP DBA VERIZON WIRELESS - AR"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""2012""}",2025-05-14T07:47:02.098Z,
b31f921c-7ae3-498b-a194-072f8a5b5d86,5-star-heating-cooling-solutions,,,5 Star Heating & Cooling Solutions,https://m.facebook.com/5-Star-Heating-Cooling-Solutions-llc-1064357216918607/,+1 479-970-0222,mobile,Air conditioning contractor,,,,,35.2360955,-93.2598685,5,7,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",{},https://lh4.googleusercontent.com/-5eu9bOdTUVk/AAAAAAAAAAI/AAAAAAAAAAA/noa8g-hn8JM/s44-p-k-no-ns-nd/photo.jpg,true,ChIJRZDgUL9RzIcRYqBR06R7nUI,"https://www.google.com/maps/place/5+Star+Heating+%26+Cooling+Solutions/@35.2360955,-93.2598685,14z/data=!4m8!1m2!2m1!1s5+Star+Heating+%26+Cooling+Solutions!3m4!1s0x87cc51bf50e09045:0x429d7ba4d351a062!8m2!3d35.2360955!4d-93.2598685","https://www.google.com/maps/place/5+Star+Heating+%26+Cooling+Solutions/@35.2360955,-93.2598685,13.99z/data=!4m16!1m7!3m6!1s0x87cc51bf50e09045:0x429d7ba4d351a062!2s5+Star+Heating+%26+Cooling+Solutions!8m2!3d35.2360955!4d-93.2598685!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87cc51bf50e09045:0x429d7ba4d351a062!8m2!3d35.2360955!4d-93.2598685!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,www.instagram.com,"{""h3"":""89265a6b6dbffff"",""cid"":""4800128725697011810"",""kgmid"":""/g/11fy4hfhvp"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 72801, Russellville, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""105780064144101998556"",""subtypes"":""HVAC contractor, Air conditioning repair service, Service establishment, Heating contractor, Air conditioning contractor"",""google_id"":""0x87cc51bf50e09045:0x429d7ba4d351a062"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
